hash,dps-satcomp2023,gimsatul,mallob23-parallel-1,mallob23-parallel-2,nps-satcomp2023,pahkis23,pakisinc23,satcomp-mergesat,satcomp-nopre-prs,satcomp-pkisds,satcomp-pkisds-step,satcomp-pkissat,satcomp-pkissat-str,satcomp-prs,satcomp-solimul-parallel,aresult
004b0f451f7d96f6a572e9e76360f51a,17.337,28.708,21.384,30.013,10.41,20.002,11.101,433.255,46.379,47.957,51.127,49.905,63.984,27.366,430.24,unsat
008e7716c69009090ff6bd0048dc55f8,48.53,51.862,51.8,71.614,48.991,109.097,91.096,211.808,88.954,80.398,87.406,67.391,62.383,73.448,75.988,unsat
00a981f385cd209d41e1efa1f5f29bac,1.503,1.387,1.16,1.674,1.045,1.184,1.183,67.144,1.513,2.543,1.526,1.58,1.586,0.881,3.85,sat
00b46ace235e3915a439c77a231a5657,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4294.521,4933.81,10000.0,10000.0,10000.0,10000.0,10000.0,2695.507,sat
00bb0b4ef28ed38c49de4c54b9fabc4d,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,216.078,10000.0,sat
00f2eb377986e7decbc863931680a3b2,2.632,1.203,2.87,2.985,0.747,3.04,2.038,8.105,1.676,2.075,2.073,2.076,2.078,1.738,0.655,unsat
00f4aca773e5675f35263dcd46b15bde,6.516,3.016,3.301,5.088,4.841,6.059,1.056,31.102,2.529,2.118,20.127,2.12,4.166,1.583,142.341,sat
017ba03ed108f492c9293c7c95e5cae9,978.016,2772.916,841.585,868.8,1029.465,2104.184,1929.171,10000.0,714.686,1852.231,1792.232,705.13,638.142,22.97,710.713,unsat
0191a0bf3412ed407ba669f8d69081ee,3.585,3.611,7.771,5.323,2.316,8.064,7.066,24.19,3.729,7.148,6.148,5.146,4.192,7.21,19.993,sat
01966a0fc52b2200a13f5f835275a919,64.516,167.166,70.015,56.72,66.18,904.11,554.089,3377.513,268.798,476.168,448.161,326.147,362.174,259.121,425.049,unsat
01bd0865ab694bc71d80b7d285d5777d,76.942,23.309,64.42,79.547,59.442,54.144,68.227,997.47,66.145,68.38,64.388,58.214,54.339,55.767,67.6,unsat
01dd5feb463fa80f73809718f6ff735b,93.858,48.71,108.454,107.064,87.136,43.418,30.417,355.615,28.597,35.417,36.429,29.133,27.951,27.73,85.111,unsat
02066c116dbacc40ec5cca2067db26c0,3.576,1.284,4.565,4.853,1.987,4.039,3.038,92.094,2.676,3.059,3.061,3.06,3.067,2.73,4.537,unsat
028d0cc7af63e9bba5795f20e24db4f6,0.238,0.179,0.773,0.888,0.288,2.048,1.047,33.205,0.492,1.16,1.159,1.166,1.171,0.335,1.849,sat
0297c2a35f116ffd5382aea5b421e6df,1.169,0.755,1.972,2.255,0.86,8.033,3.032,4.438,0.838,1.035,1.034,1.036,1.036,0.898,1.047,unsat
02c6fe8483e4f4474b7ac9731772535d,75.363,611.512,47.705,62.537,64.009,77.719,116.066,730.966,55.678,54.157,54.004,47.332,47.975,25.661,562.445,unsat
0336f81b60baac5b8f481dd3c32861a5,5.869,29.341,7.779,14.089,2.843,79.082,11.075,139.405,9.648,7.132,6.133,3.132,13.193,8.612,44.765,sat
036b541db9d0839b0591d408ff4f77ae,22.616,22.71,36.697,42.606,20.997,51.431,35.37,735.617,37.375,46.126,46.094,41.829,43.045,42.955,178.965,unsat
037c423f56548082b1935e88c48ffdda,0.057,0.039,0.671,0.684,0.057,1.031,1.031,0.683,0.136,1.033,1.034,1.035,1.036,0.196,0.847,sat
037d21e060a2e3eab8b080aa84ceee75,0.367,1.232,0.869,0.983,0.324,1.069,1.069,12.227,0.53,1.141,1.142,1.144,1.21,0.446,1.947,sat
03a43a7ea55217f53542ed3f029963af,800.77,10000.0,1859.764,2299.221,610.387,1700.174,1155.165,10000.0,1878.865,2015.338,3633.489,1778.313,1619.336,1342.617,10000.0,unsat
03de316ba1e90305471a3b8620cb9cd7,0.051,0.053,0.566,0.583,0.052,1.032,1.033,0.41,0.054,1.043,1.044,1.045,1.049,0.106,0.654,sat
03e9d1abe418a1727bbf2ead77d69d02,1060.523,10000.0,1129.656,967.709,1045.089,10000.0,10000.0,10000.0,2146.31,10000.0,10000.0,3810.393,3874.493,1997.035,4830.482,unsat
06b138e8a6da806e88ac7da2919cef30,94.463,54.346,116.454,143.708,95.583,72.153,74.182,3195.088,80.782,77.786,75.807,67.777,68.757,78.795,239.905,unsat
075ca0a158690a55b7254d9aaee2e103,110.872,35.217,185.499,187.837,87.364,230.157,291.159,381.02,137.21,63.558,60.553,16.51,17.509,182.527,57.586,unsat
0811f761eee5e4ef28196fd98884a67b,400.764,811.168,440.985,563.734,395.518,878.098,782.093,10000.0,416.729,957.15,969.151,403.096,428.118,6.482,389.716,unsat
08455b2e1e6fda910989f0481a20f1c3,183.154,176.831,249.167,66.253,95.733,70.941,55.972,10000.0,150.279,50.315,49.309,46.487,46.339,43.087,135.354,unsat
090eefb9bc472f6478e70baf2c6d2403,10000.0,3311.212,2959.504,2965.72,10000.0,3288.943,2030.997,10000.0,2487.646,2524.551,4382.478,10000.0,10000.0,2003.162,10000.0,sat
0945c95ba9b82c32d12fc9d9e5229c5a,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
096ac97e4261eabca440fc7bc135d7c0,19.668,29.001,16.67,38.699,14.725,30.591,19.584,183.665,16.56,17.58,20.555,14.863,21.87,18.254,288.148,sat
0982db5b0b15642e79e8242881529b39,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
0a279c478775cdeede51ad431aebf200,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1859.637,10000.0,1850.227,10000.0,10000.0,140.979,10000.0,sat
0a4ed112f2cdc0a524976a15d1821097,10000.0,10000.0,3490.257,4585.544,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unsat
0ae0c5a4fb9001d63669a0aa5b592167,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,490.425,10000.0,unsat
0be1e12a8e7282d1a4e389bb90f6dbc7,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
0c9da400944b002f90fd385d4fdab385,33.503,21.122,30.093,36.508,28.542,38.411,38.365,1710.84,30.895,1.834,1.848,1.853,2.418,30.0,1.939,sat
0d3e99a07b6a6b67ac59d706c0af9d68,811.842,610.034,708.821,905.879,813.394,608.371,487.362,10000.0,866.085,632.354,646.404,705.303,851.395,802.605,721.92,unsat
0eb98926b26343d31954169dfbde2b24,10000.0,349.993,307.015,225.557,10000.0,10000.0,10000.0,1537.286,121.138,213.978,208.991,64.971,65.957,121.52,292.327,unsat
0ef0d91d378eab41ba6fb9dfc9b87fc8,469.996,701.828,447.122,514.92,416.547,1194.311,731.261,2260.904,321.736,652.232,582.084,381.493,393.37,369.94,1043.663,unsat
10196804504080e7107809a2e5b3bfcc,5.227,17.74,25.68,4.849,18.072,6.112,9.113,110.728,26.052,61.316,7.293,23.321,38.353,48.581,15.165,sat
112b0ac22b2a567cd3badfed3a5497fd,11.313,47.446,14.086,16.286,7.534,18.037,18.043,144.55,7.081,17.045,14.044,13.046,13.047,0.065,16.254,unsat
1153a473e1d5dd21ccd33189d594a4aa,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
11db226d109e82f93aaa3b2604173ff9,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.627,unsat
14a5ff0d6213dcfe182ec656764bbdfb,10000.0,335.892,183.712,137.792,10000.0,505.247,10000.0,1067.227,91.26,163.982,159.971,48.968,51.979,94.116,186.185,unsat
150b5f8cac40bb4e0fcbdd65c3c04701,10000.0,10000.0,10000.0,10000.0,1500.033,10000.0,4481.151,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,sat
15a2ec07aaca45d454a2fbfc0624e75e,829.009,779.345,770.847,591.448,447.311,363.147,345.447,10000.0,10000.0,137.893,132.42,116.311,111.859,149.676,603.88,unsat
15c53f73c62a78c24bf5974e4a7afcd8,10000.0,10000.0,10000.0,10000.0,1116.522,10000.0,10000.0,10000.0,10000.0,2007.252,10000.0,10000.0,10000.0,60.888,10000.0,sat
17039a3ed02ea12653ec5389e56dab50,0.136,0.281,0.662,0.67,0.135,1.036,1.035,1.956,0.257,1.049,1.049,1.051,1.058,0.326,0.752,unsat
177a4ad8fd76ad8240387998112c3168,17.027,36.258,12.669,26.082,15.334,18.593,26.572,254.17,18.095,21.69,23.582,22.922,16.926,20.692,479.373,sat
18416a9ac0909dce5fa96345f784c87e,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
189e5991b041a89700513106988e720d,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
18babbd2835b8a37c6299f8b0301c7c9,0.52,1.319,0.862,1.161,0.472,1.224,1.271,99.63,0.823,1.471,1.488,1.554,1.547,0.621,10000.0,sat
19004c7d629f7e6e83c6e1d7a9a768a9,3.708,5.13,3.854,4.37,1.644,9.039,5.039,18.404,3.874,5.072,5.075,4.072,4.077,3.636,4.044,unsat
1932e1e8f0c78372759909e45a19ecc7,1.153,1.381,3.963,1.772,3.619,1.233,1.218,122.401,44.332,2.319,1.308,1.399,1.392,0.477,10000.0,sat
19c6a29181bee2f3aa03bfb5c5d693d0,92.297,118.688,53.999,54.209,132.597,130.064,93.058,2061.807,33.672,88.125,83.115,46.111,65.125,40.91,150.766,unsat
1a20649a8c79d6675d934cec271d573f,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
1a40d2d8c589799a0d267cae03fcd4c5,12.79,4.039,7.164,20.178,24.334,95.055,2000.189,32.735,18.137,1.072,1.073,1.072,1.091,86.437,0.847,sat
1a63072b90f88c7fa621b5041f412b79,244.86,79.748,304.41,455.423,416.614,703.222,615.236,715.212,538.344,155.682,158.673,34.646,35.644,535.419,119.932,unsat
1a6a635f5b959e191ec705b2f236568a,2.241,1.507,2.515,3.472,0.844,3.081,2.087,57.761,1.999,2.361,2.371,2.352,2.352,2.175,5.139,unsat
1aa7cd96ab1f7bf58984deccf8362ab4,3.784,2.081,4.172,4.472,1.236,4.04,3.04,18.869,2.678,3.075,3.079,3.079,3.082,2.74,0.657,unsat
1b02025658c2a23e1fd3ce0a9c3633cb,49.978,28.872,53.901,76.73,50.293,190.341,218.341,79.315,273.562,22.647,22.703,5.806,8.809,155.33,11.256,sat
1b86f59ce4c43f19f0ad1238f8c362b4,11.53,4.675,14.068,15.285,5.985,17.599,22.604,223.062,15.192,20.511,19.488,15.696,16.797,10.346,88.819,sat
1ce81dbba1292bf791e194b17aa2a219,297.739,1041.751,263.756,274.694,295.749,230.07,856.11,10000.0,281.994,642.2,298.17,246.162,242.17,299.948,1430.917,unsat
1d1af993697599892804df5878d58979,0.577,1.031,0.867,1.17,0.618,1.231,1.227,58.274,0.964,1.517,1.516,1.589,1.606,0.653,9.845,sat
1d42a7c3616ce163e292340cfcd34f97,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
1ea7fe95e6158afe11f7b795b9aac939,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
1eea3d913d346b900252d77fc0cb25c8,461.171,2448.154,172.389,586.506,27.776,224.055,639.083,10000.0,392.891,358.089,363.092,111.066,115.075,774.066,215.283,sat
1f215812371f0c428eb1f1e51f9f23d7,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,641.586,10000.0,10000.0,10000.0,10000.0,166.541,10000.0,sat
1f6cf91464c6a19022144774b162a3cc,14.136,62.753,16.674,14.689,10.865,146.058,103.059,1075.627,136.242,78.12,79.123,64.12,64.141,50.952,97.818,unsat
20be6aa61af15fd53b4c48eb3f2f3319,10000.0,10000.0,2057.381,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,91.468,10000.0,sat
20cae5fe475d571da703f89d5da4bb8f,47.701,19.333,47.886,65.722,38.013,37.103,33.121,1183.145,34.724,37.48,37.464,36.453,36.449,36.814,62.883,unsat
211938776d92f11870a687abd11d55a4,0.04,0.04,0.559,0.576,0.041,1.033,1.033,0.295,0.054,1.037,1.037,1.039,1.04,0.102,0.641,unsat
21667cf04beae213adbab0d48408a7e4,10000.0,272.829,251.853,200.879,10000.0,10000.0,10000.0,1331.343,106.33,200.025,198.981,55.961,60.993,105.101,273.819,unsat
21bde0ebb111c637a1ae8789827b0b73,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.647,unsat
220bb8aa093e502c47afcdac3140d67c,0.104,0.451,0.869,0.682,0.104,1.045,4.057,6.893,0.551,1.078,1.078,1.079,1.104,0.26,1.148,sat
22d0a2fdc65d884c2bbde56af9feba4a,10000.0,1779.082,10000.0,10000.0,10000.0,10000.0,2837.3,10000.0,1338.921,2339.309,2729.362,1888.278,1714.309,2050.044,4581.468,unsat
23c4e178c94c0dff82ea6c87abed7ecc,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
246afd75cb97a21144f368c00252a656,54.819,229.715,65.712,54.607,51.418,525.071,291.055,1614.514,141.459,290.073,286.071,197.064,203.072,0.062,0.645,unsat
24b93d0bf941e4b050c9109e4cb7faf4,0.044,0.073,0.56,0.566,0.044,1.033,1.033,1.133,0.145,1.042,1.043,1.042,1.045,0.204,0.762,sat
24bf910d2b9da558fb3e71a4dbe79ba3,0.741,0.385,0.867,0.888,0.082,2.035,3.035,3.757,0.349,1.046,1.046,1.047,1.051,0.211,3.058,sat
2537f10a45d7ab430334dc1de6bfbdf0,15.42,31.502,13.169,24.691,20.398,23.633,50.945,229.955,18.801,22.573,25.613,20.945,19.846,12.437,2290.743,sat
25b7a69d04a5029cf4ba2f483b5bec45,107.423,66.227,40.79,54.224,51.894,360.355,737.381,52.254,297.178,14.649,5.639,10.817,3.814,464.187,67.092,sat
26114429758a203d651f4df87c94de4c,3.997,1.48,4.459,4.875,1.984,6.039,5.039,24.657,4.177,4.05,4.05,4.052,4.053,4.035,6.731,unsat
262009b8df6350761c7dfc8761f0af79,2964.515,1315.79,4035.709,3442.094,3129.835,3778.299,3259.268,10000.0,1372.287,2742.348,2608.335,1807.262,1826.32,1108.774,1881.136,unsat
2722f39c27dc45a989bb52761ed52e50,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,83.79,10000.0,sat
275d36e3f246990dccd094e5e1442ba9,10000.0,10000.0,3792.998,3276.691,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unsat
27b4fe4cb0b4e2fd8327209ca5ff352c,0.043,0.053,0.57,0.581,0.043,1.03,1.03,0.067,0.136,1.034,1.034,1.036,1.036,0.199,0.641,unsat
28857e681fc6a9077d5a7d0e9c7a19ad,167.501,207.522,158.599,66.772,121.414,69.911,60.834,10000.0,161.423,55.835,58.135,50.083,51.078,46.894,168.375,unsat
28e45a3e488ddac73b6116cc6f3e67e0,5.955,26.855,4.479,6.108,6.015,4.131,4.131,2505.406,23.202,50.371,49.205,48.629,47.081,8.585,39.507,unsat
28f29fe949422ec88892e18073de065c,3.018,0.868,2.774,2.964,1.787,3.034,3.034,37.445,2.152,3.045,3.046,3.047,3.051,2.211,4.752,unsat
2902c241b2196f5fd914509fdc124ba7,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
291c2b4fa2d8b009cd2a8331891ba667,9.206,4.891,17.184,20.491,17.738,15.643,15.871,269.997,19.236,18.636,18.618,16.817,17.921,11.173,154.93,sat
29505dfcf090c4cfdfb59268160be81d,678.905,568.434,675.65,260.226,330.046,244.366,279.549,10000.0,584.877,141.306,136.301,125.544,128.46,110.168,521.198,unsat
29bab0de14e56e526be9683131005cb2,11.132,4.334,9.378,8.076,5.345,7.035,75.042,368.056,15.175,9.053,2.05,2.054,3.057,26.446,11.057,sat
29e101b66dfddb440e974b9feec5b1aa,12.175,39.625,12.082,17.905,9.525,8.557,8.477,215.361,28.818,29.519,42.352,31.353,28.459,18.283,9.566,unsat
2a144840047376cee3b7b99455158976,8.7,5.753,8.779,9.687,4.158,7.063,6.057,55.389,4.715,6.145,6.145,5.146,5.171,4.799,16.858,unsat
2a4680a801ad32ab8768030250daf0c8,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
2b3de92685792ae19e4549b5c4571e27,38.077,61.169,45.524,51.143,32.986,74.951,55.958,2971.676,64.246,74.829,54.874,51.659,49.836,52.257,83.228,unsat
2b7e863462991fd008f9898eca63ebf4,13.462,27.729,34.786,53.499,24.891,33.58,17.64,282.079,16.37,21.59,15.603,21.864,23.96,25.93,2022.215,sat
2c9dc96b7a8b0410e64dd33f7e00a0c1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,254.091,10000.0,10000.0,308.108,10000.0,sat
2d0c041c0fe72dc32527bfbf34f63e61,3.741,21.982,13.778,10.68,6.112,2.032,1.032,812.243,3.643,1.034,1.034,1.036,1.037,4.503,0.848,sat
2e808d215e4155379a847b146ef38b34,1160.392,747.338,691.098,951.867,908.81,1341.72,1035.696,10000.0,968.455,1282.561,1345.542,1111.855,1090.785,1146.43,1259.389,unsat
2ef023ae6c46e4415734f9349a36d678,43.824,26.203,58.017,62.836,40.427,42.169,29.181,97.084,19.951,25.844,26.844,21.771,19.022,26.76,94.911,unsat
2f219dfa21d996e1834aa247f934f304,237.696,147.381,259.659,289.828,211.453,112.198,183.261,10000.0,217.387,196.207,185.219,197.181,170.194,244.21,530.813,unsat
303ba61141150f84b0d8b44839df59fd,10000.0,10000.0,10000.0,10000.0,10000.0,258.173,728.195,10000.0,765.765,620.458,896.477,518.447,539.641,684.658,10000.0,unsat
30e680ded3b9be6be0b5baac273f2646,119.631,33.77,113.453,160.707,78.428,209.153,237.151,354.15,119.676,58.548,66.548,16.512,16.503,196.877,43.884,unsat
323223c497a22051f5a3ef508ccbaa7c,18.446,29.777,28.166,24.994,17.823,23.581,30.565,246.888,19.815,21.587,19.571,18.873,20.883,15.693,625.767,sat
328da7966b09b2f6e99c93c4e877fbff,1824.826,10000.0,1295.721,246.352,199.344,10000.0,10000.0,10000.0,3574.911,10000.0,10000.0,8.04,10000.0,10000.0,23.15,sat
339b1cfda231aaca601cd6339c07ca2c,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,sat
33bcf82677b7fdacf18dd48892596a1d,30.81,71.578,37.289,59.321,31.339,107.284,201.281,651.806,49.373,84.621,70.629,60.034,61.289,56.518,639.797,sat
33cfa309d10e1d4fe30f1302807f42ce,24.366,35.625,13.064,15.584,14.381,25.586,43.582,213.566,12.65,20.606,25.576,19.882,21.861,18.257,604.463,sat
3498eea73b78ddc444cbee48b121c541,1604.619,812.128,1320.718,1339.716,1596.459,975.462,1234.471,10000.0,2887.966,1508.173,1563.18,1967.106,2095.239,3305.632,1483.839,unsat
34e5fd58b65bf305cc773f0dbfb47917,4635.736,4815.444,10000.0,10000.0,4183.883,3951.33,2485.214,10000.0,1671.285,2451.329,2527.335,2108.299,2392.398,1768.702,1027.329,unsat
358fa8d20aa467c7e9b9bf34f73d1dc9,3.456,6.082,3.176,4.262,3.632,5.371,3.37,191.742,5.188,5.355,5.366,4.457,6.957,4.174,29.972,sat
35b19a3332597c1e5a3668f75ca72971,17.978,39.081,16.669,29.897,13.531,38.592,25.574,221.36,14.863,22.562,19.618,20.979,21.908,23.639,460.757,sat
361290e60ab2a8ea9dccfcff65bf0778,10000.0,451.584,172.504,157.31,10000.0,546.25,10000.0,1193.081,98.186,178.968,166.988,53.986,53.993,92.467,338.17,unsat
3663000b31a5c80922afc6e48322accb,0.957,0.726,1.366,1.595,0.624,2.035,1.035,10.678,0.954,2.055,2.054,1.056,2.057,1.118,2.148,unsat
36c342091848d5d6a1a8eeb3a8b49b86,0.035,0.044,0.552,0.577,0.035,1.031,1.031,0.18,0.038,1.034,1.034,1.037,1.037,0.1,0.649,sat
3728fe50d8038c639c2d9c84e04fe2b1,18.691,42.904,9.978,6.987,13.165,21.045,26.056,160.85,22.615,6.062,5.062,22.073,22.087,17.145,104.515,sat
37d40a1092b58ad28285b9453872d211,875.56,10000.0,1226.221,1192.738,908.72,10000.0,4845.363,10000.0,4197.596,10000.0,10000.0,4389.444,4511.562,4401.279,0.637,unsat
385a678ba820d79c6fb5f497adaf32ec,665.673,322.196,544.085,612.912,637.785,391.299,324.284,10000.0,1117.383,580.821,583.82,890.759,866.787,1004.268,577.833,unsat
385e2c7010a419a9bd47b9258c9d2903,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.03,0.85,unsat
38833d6a1ff6a56ef22bd2dc1e3fdde7,121.295,88.266,29.994,333.142,149.496,1591.162,218.061,1169.199,91.873,21.114,172.128,846.204,129.157,31.431,59.288,sat
38ca761a5808eace8bc8f1fcfdb5b5a8,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4677.531,10000.0,112.989,3826.696,unsat
396245861b331d45e1345bd43fe352e2,89.219,12.982,28.081,66.224,24.268,208.35,356.382,242.008,214.569,7.624,2.643,9.813,2.811,383.381,78.903,sat
3a7a64e1d6cf5ce969b2b05b5464f707,19.536,16.434,13.47,19.389,16.846,17.619,18.678,232.241,14.571,16.534,21.569,19.759,17.879,11.351,92.918,sat
3cff6c97a515aecfe46ba0f1256a3c11,4.254,0.471,2.062,3.442,1.729,5.041,3.042,23.917,2.398,2.084,3.086,3.082,3.094,2.352,8.081,sat
3e7dc7350195104b76b7d03ab5b0af8f,93.343,91.91,50.399,69.721,59.484,38.666,187.65,447.112,35.071,35.635,21.636,25.92,37.91,33.948,10000.0,sat
3f341c57c37d86350af5233b8e15e52e,683.471,10000.0,170.887,3220.125,10000.0,10000.0,2196.179,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,197.48,10000.0,sat
3f4174289e971950c290f27892169bc5,10000.0,4195.894,10000.0,10000.0,10000.0,1413.146,594.092,10000.0,510.671,705.192,806.181,639.167,466.17,504.874,922.26,unsat
3ff114cc7bee4f39fa56a0325e605c2d,10.732,16.168,17.774,18.481,7.394,50.04,42.039,486.596,55.411,44.064,44.059,22.057,22.064,19.736,26.765,unsat
4029fbae284eaf924b37b6f43d3a67fb,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.647,unsat
40ae60a61929b6bfa2ac99ab4b9a0f7e,3883.719,2602.404,3028.769,3687.228,4183.057,3161.837,4031.857,10000.0,10000.0,10000.0,4224.476,10000.0,10000.0,10000.0,10000.0,unsat
