hash,dps-satcomp2023,gimsatul,mallob23-parallel-1,mallob23-parallel-2,nps-satcomp2023,pahkis23,pakisinc23,satcomp-mergesat,satcomp-nopre-prs,satcomp-pkisds,satcomp-pkisds-step,satcomp-pkissat,satcomp-pkissat-str,satcomp-prs,satcomp-solimul-parallel,aresult
9f3ef12b5b68f92eb9265721ea73bb03,41.871,22.757,6.463,58.717,53.995,221.342,65.345,65.866,174.68,6.648,24.656,5.827,8.812,467.096,39.083,sat
9fe43145e48a0ef0096bb72531f1a0e3,10000.0,10000.0,10000.0,697.833,3227.188,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,53.84,10000.0,sat
a09a2d7397732447bdcc9651973767b7,1565.344,10000.0,3577.478,1187.888,909.706,10000.0,330.082,225.835,101.73,297.167,454.18,762.218,95.182,469.002,3708.089,sat
a0c7aea176b5a2b65c27c8af7039326b,382.411,187.802,344.041,452.553,366.412,259.244,254.235,10000.0,578.358,324.456,330.426,340.385,425.369,419.724,823.093,unsat
a1276d5dcb822aa03806df58fa9ca1c8,63.037,28.328,71.128,93.766,56.54,43.114,45.115,1880.227,50.949,52.61,49.602,46.572,43.56,53.5,108.612,unsat
a18b6fbdfee43c007e07dedf15477797,56.196,2.029,33.386,29.579,35.014,70.054,10000.0,37.594,2962.803,1.074,1.075,1.075,1.096,328.529,1.047,sat
a292411f3f563a47c05a78f8295163dc,818.027,652.426,961.428,434.053,547.793,284.765,258.084,10000.0,10000.0,122.582,116.434,93.384,91.107,114.622,581.772,unsat
a45b60e53917968f922b97c6f8aa8db3,50.174,116.977,71.508,102.244,44.325,74.041,99.042,485.375,70.406,64.053,70.054,60.053,62.058,76.868,71.997,unsat
a4941208671f6ebfd118e4e563538c31,17.346,16.219,22.786,23.285,36.966,372.076,4201.345,32.286,204.41,1.088,1.086,1.086,1.104,133.183,0.745,sat
a4b05fbc5be28207b704e1fae4b7c8a0,753.918,10000.0,1110.333,1107.085,782.545,10000.0,3445.277,10000.0,4509.889,4420.448,4145.421,2629.297,2790.375,0.062,0.651,unsat
a552a058e6376a36b1f1b2724f228364,109.728,183.206,199.731,231.866,97.71,244.115,206.108,1013.385,204.67,171.564,169.551,113.586,97.517,161.037,336.765,unsat
a64f3c1afd7e0f6165efbe9fc2fc8003,1737.392,10000.0,2020.53,3104.047,2085.906,10000.0,10000.0,10000.0,10000.0,10000.0,4828.469,1474.172,1572.221,0.091,702.514,unsat
a6d7268b35eec18656a85ad91b0413e9,12.98,18.541,13.781,11.683,9.59,28.037,17.036,241.573,10.956,18.049,18.049,15.049,15.053,10.82,19.965,unsat
a7a9ca7e06b6b1e979950ea96183d07d,166.327,210.807,565.318,704.916,157.998,929.212,453.166,1010.305,159.644,226.72,284.73,156.685,165.68,171.673,10000.0,unsat
a7bbcc6535cca5a37f015f29090e8797,10000.0,3433.598,4621.784,10000.0,10000.0,3070.948,2615.898,10000.0,10000.0,4958.036,10000.0,10000.0,10000.0,10000.0,10000.0,unsat
a811388cc92def6ef2d639dc062d456c,13.887,8.529,21.984,3.847,27.671,128.066,180.068,194.851,69.994,31.104,24.105,37.109,2.108,23.781,343.189,sat
a83665715cf54e10f6d5382b97fd909c,10000.0,10000.0,10000.0,10000.0,10000.0,1658.7,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,sat
a8dc92a9c0434576b47c82c94ab5c446,71.88,109.401,142.357,134.986,64.903,180.06,204.098,2184.213,52.592,174.093,153.092,51.086,49.104,47.493,89.805,unsat
a8dcaf436bda091dad9ca1ff58de7287,365.451,71.581,341.329,505.805,196.773,564.202,865.221,649.153,378.414,166.668,156.701,33.64,36.645,420.323,96.712,unsat
a931fb0e1490883ee7719eab96ed558a,341.961,215.793,159.915,248.2,191.332,167.877,173.871,10000.0,178.269,246.691,245.696,148.544,153.857,155.253,679.14,unsat
a98d77ba9d3fbe8b7c55cbf75b2b43a8,10000.0,10000.0,10000.0,2417.478,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,sat
a9d081cbb33e6051be2512f2a2269d65,460.126,430.93,470.313,229.782,245.623,187.62,326.775,10000.0,345.776,103.751,107.957,93.319,96.726,64.817,377.504,unsat
aa0d6b8c63f57956b9aed350f38e0571,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
aa4a861240c0c39b5aa44602133ae5e1,19.639,58.651,32.684,27.668,18.174,184.049,140.046,1078.226,188.529,147.07,139.068,60.065,64.074,55.97,67.692,unsat
abe802007c9aed4eab2e758fb130174b,65.575,103.12,99.436,70.032,61.015,236.059,232.073,242.49,89.877,187.113,174.11,104.108,65.111,87.234,140.739,unsat
accf33a84bdf211bebbd2111fb7f6b91,64.257,36.815,55.014,64.03,58.287,72.617,75.657,3843.427,58.254,2.355,2.383,2.32,3.347,54.458,2.656,sat
ad69e0a0880cd377e26260f7e4bc6d51,739.195,609.529,422.82,650.855,455.52,619.214,607.134,10000.0,479.29,661.06,595.37,567.812,625.587,510.975,10000.0,unsat
ae7e391be73431e5dddf2bbafe95758a,21.682,61.66,43.099,35.696,20.431,226.051,178.049,1177.917,237.262,197.073,201.075,77.074,77.078,66.886,62.093,unsat
ae9522ea003ea9f75891b2d37a5e264b,0.076,1.84,0.559,0.663,0.072,1.058,1.052,10.13,0.298,1.163,1.16,1.149,1.206,0.293,66.977,sat
ae9b7950ef1513068bb9339893ec8c50,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.647,unsat
af1e84bc2ab44d87d1c4c0cbf9e601c5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.639,unsat
af3d5273605b21b9d4c56dd46cbf366a,29.582,1.971,38.399,21.019,10.972,726.102,10000.0,35.872,290.687,1.074,1.075,1.075,1.097,245.485,0.646,sat
af5838e83024d2dee3942be8d8e35fec,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
b09585f2346c207e9e14a3daf0de46cf,58.032,312.263,66.813,56.299,55.256,394.061,237.051,2092.938,175.184,334.076,316.074,225.067,229.077,177.445,0.628,unsat
b157aeb75aec9158fed9e16d7fd2da57,470.257,0.694,574.303,82.571,136.802,3.073,46.076,60.394,265.353,129.2,109.185,312.205,486.253,198.896,347.671,sat
b2145c28dbed385329ea73a06d9c519a,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.066,0.645,unsat
b3840e295097a13e6697fff6be813eeb,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unsat
b44611ea7852dd30215cc1cb09e1ab79,8.285,6.813,14.872,14.976,17.017,19.632,14.624,211.841,17.354,16.61,17.602,19.789,18.891,10.706,181.193,sat
b5b1803491a265b02d595c1fb62d5991,10000.0,10000.0,10000.0,10000.0,10000.0,1282.143,847.108,10000.0,1057.128,910.191,944.196,1131.217,1328.28,1141.01,621.378,unsat
b5cede38496a803dcfa155a5f4295c47,28.424,37.564,28.18,28.191,12.94,10.618,31.579,253.828,16.921,22.549,17.569,15.887,15.888,14.42,231.806,sat
b6c44ccb3174b7f0a69185b11de86cfa,301.102,134.846,269.88,305.423,281.175,222.213,194.206,10000.0,353.735,264.244,251.214,209.184,232.163,326.368,419.735,unsat
b6c6f1081dbb672e8294685d03326b09,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
b86f2425cafeb1239d65bd529e372e02,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
bab57c8799cb05c8c1757c60d4ebdefd,10000.0,499.566,419.9,367.57,10000.0,10000.0,10000.0,2004.974,181.029,284.0,335.025,87.96,91.975,167.369,338.777,unsat
bb8042839130ce5597c358c1955706ff,978.099,10000.0,1350.505,716.631,502.036,344.399,326.734,10000.0,10000.0,149.424,144.738,118.678,128.95,161.651,742.552,unsat
bbf800109d039e117ed60593c185692c,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
bc3a8bd47c5575c2f1b31882d28ee091,10000.0,10000.0,10000.0,326.121,10000.0,10000.0,570.075,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,71.85,10000.0,sat
bc7dc7a83b442a2bf4cf8cae3f0e0faa,411.552,441.944,347.636,159.056,193.1,180.639,138.394,10000.0,282.44,92.287,90.461,84.134,81.78,66.538,303.981,unsat
bca01a49805df3399a0438191019e417,31.336,34.226,16.979,26.304,43.07,2230.207,10000.0,38.055,1506.515,1.086,1.076,1.076,1.096,316.026,0.846,sat
bcd753d08904860fa93a794557185e04,56.667,225.731,74.92,89.73,23.303,79.646,42.632,347.19,34.508,45.611,32.629,25.909,26.877,23.797,10000.0,sat
bd0b055b890a9ace598a0c4aba40de30,92.732,101.237,92.242,128.397,75.366,112.719,116.718,1111.687,94.092,104.093,105.106,93.031,96.772,82.732,624.872,unsat
bdc85226a8d910a8b7d6a8730c7a4572,12.558,26.949,10.081,27.49,23.003,12.868,22.868,302.987,20.671,33.211,36.21,37.522,21.684,16.07,220.792,sat
be5c82b97513a31e0b3bcc1c231018ad,120.974,31.975,121.452,150.701,90.384,289.182,243.154,332.653,136.877,65.519,63.55,16.512,17.509,141.679,44.585,unsat
c0069efa0c924e416878d9426f1ef92e,46.948,4.936,28.282,17.788,54.247,1069.124,10000.0,32.053,868.562,1.073,1.074,1.073,1.091,435.642,0.813,sat
c115ebeec47bb82fa7f9850a632ec94a,0.535,1.092,4.331,1.77,0.879,1.229,1.258,98.45,0.785,1.357,3.351,2.437,1.434,0.508,10000.0,sat
c1324a6876269ee93890e266fe214557,165.843,11.509,46.299,43.303,20.026,10000.0,10000.0,33.87,251.832,2.077,2.078,2.078,2.099,885.224,0.846,sat
c1b5c3d1016de7baeb0ddb3a2ab2d891,54.312,74.82,15.075,18.293,17.013,10000.0,10000.0,32.7,761.875,1.077,1.076,1.077,1.094,134.274,0.847,sat
c32f194ad850c944142c74514dfb3c5f,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.646,unsat
c40838cb3ed9babe51dc41185e70a3dd,131.145,162.923,43.632,60.054,86.535,44.471,54.506,4733.546,108.581,39.707,40.14,38.252,36.982,29.82,116.138,unsat
c7bf3517f47d583ae567de3db3708969,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4847.716,10000.0,10000.0,4368.302,4660.429,3966.034,3860.342,10000.0,10000.0,unsat
c9af5b23c87350f5d817acc9ca7b69bb,851.017,10000.0,949.021,820.986,838.957,1736.15,708.087,10000.0,1337.627,1204.16,1183.158,1204.166,923.162,1532.342,0.652,unsat
c9f7ca549a6773bea4628e2c66f597c6,0.548,1.129,1.166,1.474,0.549,1.175,1.211,120.893,0.628,1.299,1.298,1.362,4.364,11.999,10000.0,sat
caead0e04b6de4365822b25dfd55967f,640.555,2069.124,377.445,103.229,777.41,3240.377,442.189,10000.0,305.473,1778.636,126.452,1332.669,1737.729,2124.946,10000.0,sat
cbd0933002d6c4ea99ceb47bb0c3f4c9,10.515,12.62,11.479,7.873,13.43,9.069,171.102,114.263,33.402,15.169,34.175,20.164,5.184,23.44,41.784,sat
cd118ff851f95661b2a3adfc3e393c74,116.183,314.893,733.211,611.461,1185.318,21.044,174.055,611.351,29.32,27.064,3.062,44.07,11.078,49.479,10000.0,sat
cd58fa8eba4046fd0a86642e1fe26cb9,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
cd86fbfd8b7e0d66ec5fe8fe85c014d3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2400.228,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4432.871,10000.0,unsat
cdd131110acc861a5a01fae6c4936c91,64.48,59.449,7.772,176.129,64.773,1328.425,367.387,1054.686,20.076,53.896,97.11,63.962,107.522,12.388,10000.0,sat
ce49f590c98885f7ac95567f2b1e7dd5,7.269,10.963,5.692,11.134,6.593,13.09,3.089,44.846,5.757,2.284,2.281,1.275,1.295,5.638,2.561,sat
cea96962ebd736646af54d950943d909,12.991,5.066,11.071,17.676,17.058,17.046,1794.184,33.207,118.816,1.072,1.074,1.073,1.092,10.16,0.632,sat
cfc53adcc8ed18ca161bb6f8bc02b237,123.121,28.772,141.174,191.734,116.42,159.175,203.148,383.165,121.514,56.538,64.526,15.521,16.515,229.469,50.885,unsat
d0364ea3e1680c6da7e982e6b0264af6,0.052,0.209,0.567,0.58,0.047,1.036,1.036,2.274,0.095,1.06,1.061,1.06,1.072,0.135,535.992,sat
d0fe6bf914469ca51675bac9078a2c0b,11.041,41.14,123.241,126.767,24.608,14.32,435.362,54.144,36.371,14.655,35.656,19.816,7.831,209.671,54.983,sat
d17aa530bbd09452b0f32daf4ab9c8f0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.649,unsat
d1a62a8688c6c4fabd0dec3770ce40dd,0.423,0.59,0.949,1.084,0.978,2.04,1.039,16.572,0.486,1.078,1.077,1.077,1.097,0.236,4.957,sat
d1f4348ad66cae01386777daae51c024,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unsat
d3529338d35aa27e8024932d3b5f64b5,12.299,4.148,6.548,14.585,12.9,15.539,24.537,203.265,13.112,14.408,16.394,13.565,12.589,10.037,130.542,sat
d3daba681653ea969bedf0c4a2fdb947,12.508,39.249,16.476,14.797,9.657,111.047,74.046,1018.039,111.515,63.088,63.084,50.081,49.097,36.081,64.787,unsat
d46c3fc9e953d4f84e8a18e52e29e7b7,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,sat
d5efaaee0197822c2676e45bac5068b2,24.496,30.669,30.774,22.393,25.211,30.587,33.583,280.251,19.997,20.605,18.591,21.903,25.86,15.97,250.819,sat
d60f56735dc8e89d7d91a01f4340df0c,112.976,507.623,236.055,269.109,191.74,627.822,535.821,10000.0,483.631,609.826,494.809,457.805,533.802,552.049,1924.346,unsat
d6402b482a5dc102a5b09360689e2be8,22.209,12.109,40.698,23.904,8.605,141.059,63.054,476.964,56.798,84.111,119.12,52.108,67.12,67.341,55.386,unsat
d66ab8bce1b8979dbd26b3c220e817be,10000.0,10000.0,10000.0,487.415,10000.0,2450.61,1475.744,10000.0,3985.908,10000.0,3969.243,10000.0,10000.0,3057.65,10000.0,sat
d7f381cd99ca40ba3324c8cc03a54269,12.954,28.771,17.28,22.966,9.63,31.04,17.043,98.379,15.29,19.047,17.048,16.049,17.05,0.066,18.962,unsat
d84a89fb1bc1ff37dc4737867257b290,36.56,1.276,31.788,83.553,122.34,4329.364,10000.0,37.641,10000.0,1.077,1.076,1.076,1.094,4399.253,1.071,sat
d89718e39ff99638c2882b47988120cd,0.486,1.549,0.961,1.271,0.454,1.209,1.209,125.149,0.775,1.427,1.424,1.488,1.492,0.566,10000.0,sat
d89f0a7a08f9b60579b26b01e2196394,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4137.667,3120.44,3132.457,2680.411,2689.509,2491.788,10000.0,unsat
d8f131a86243ef138af39abf52a479e5,15.368,22.566,23.88,42.703,17.474,25.629,19.597,224.946,16.516,25.583,22.59,21.903,22.962,19.258,1290.601,sat
d8fa4265b93d0931ba6484e3cc0d7ab1,146.656,58.76,109.836,119.593,133.603,258.077,198.072,2785.697,111.384,197.149,212.151,105.141,120.147,92.781,499.813,unsat
da43a3ef0ef5d34143e765d480dedc7a,35.707,19.91,31.291,37.316,30.357,41.389,38.4,1931.43,32.808,14.934,20.952,16.946,13.605,32.084,88.006,unsat
db4a0d4ba26c46d66ad6cdcb0645a4d9,14.445,29.783,24.489,22.068,11.024,81.042,58.041,625.787,85.34,59.062,62.063,34.062,33.067,26.946,37.677,unsat
dbe18c99e95ac42816b99b96d36a8732,3952.46,3426.931,3505.907,3814.344,4895.662,2563.867,1914.82,10000.0,3099.418,2958.052,3226.252,3784.725,2797.476,3101.554,3182.779,unsat
dd169198070f9aa35015de65e8209a05,934.921,3133.693,1132.783,968.218,853.422,4474.334,2730.272,10000.0,1169.271,2591.277,2658.291,1904.217,1846.253,1210.669,0.705,unsat
dd6ef995af0267ce71076250a1226801,3034.543,10000.0,4019.545,3431.519,2985.644,4517.365,2850.262,10000.0,2136.602,2617.357,2864.374,2598.35,2666.454,2022.971,3365.857,unsat
ddd3b43476c18cf483aac233d4dc1c68,7.613,4.519,8.457,11.676,7.816,8.425,10.486,154.17,10.211,10.13,7.129,8.216,9.297,6.683,123.032,sat
deef4e5f8bf88393cea9589dff97d70c,10000.0,10000.0,10000.0,240.989,2712.254,10000.0,3234.355,10000.0,1240.736,2347.602,2792.664,2832.677,166.427,1549.641,10000.0,sat
df237594dc22b8f7cad2c4b38a23e40c,10000.0,10000.0,10000.0,86.736,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,397.095,10000.0,10000.0,102.964,10000.0,sat
e444548857eaf649c4624e3494c89c8e,224.025,69.763,353.545,591.065,295.457,795.219,870.246,678.952,405.832,155.676,157.662,35.635,36.624,360.997,124.731,unsat
e46bdd62b3789b64f7fbb3bd6c99484e,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
e51a98d78f61103e0672579e87cfd7e5,10000.0,326.551,286.78,224.764,10000.0,10000.0,10000.0,1377.051,120.193,198.969,222.971,61.963,65.99,115.543,263.222,unsat
e5a72ac8f4880702a4deacc7854318e8,413.409,417.863,334.034,218.273,238.7,155.524,152.671,10000.0,346.683,97.038,97.453,87.925,84.997,59.959,393.328,unsat
e6d247292b525447a220323901842e4c,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
e966bddd11e46b735f8520f8304e368e,14.514,26.232,17.376,25.488,13.803,20.584,23.588,258.109,22.522,16.603,25.585,16.98,22.933,18.083,294.552,sat
ea5b47b3ffb3b8cb77a2cff83cc1ffba,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
eaf2f0803dd2045f1b189ee834ef0c8f,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
eca3692344e30ae83a49158b5baf3372,0.506,1.087,0.861,1.098,0.476,1.221,1.249,96.037,0.806,1.444,1.449,1.52,1.522,0.644,10000.0,sat
ed76b075cdf07435c6e4f6203dd10cb7,37.453,34.403,21.885,29.804,97.37,2366.224,1894.184,49.78,1541.157,1.076,1.078,1.079,1.101,79.33,0.755,sat
eec821f866557886a5b0352332943fa2,28.045,11.619,15.579,18.604,31.691,1013.126,10000.0,36.082,153.85,1.073,1.074,1.075,1.096,92.639,1.448,sat
eecdcc36d35f06224cc972cbb08de804,20.477,12.039,21.271,14.742,16.545,52.05,10000.0,31.303,92.423,1.083,1.084,1.084,1.1,90.961,0.71,sat
f02379d63678798e38dcc52b043cc51d,87.142,70.888,64.716,41.396,14.075,592.382,521.385,51.144,210.749,45.671,8.656,16.83,2.828,506.429,44.283,sat
f0895a5904fb97278b7b54733ee1dabb,0.433,0.927,1.051,1.562,0.441,1.205,1.207,103.912,0.75,1.345,2.35,2.417,1.418,0.498,10000.0,sat
f08b3567642ea029452fff2c1d10c132,132.813,372.697,258.76,260.905,142.061,549.102,562.1,1525.86,257.128,501.179,457.174,210.148,216.152,201.075,169.064,unsat
f090d0d6eaff3b92c817f5db6fa47544,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
f20c2aa0f9cced05a74031e0a3afaa1a,13.854,25.577,20.383,20.29,13.932,16.642,18.632,185.34,14.611,16.591,19.581,19.865,15.867,14.39,239.031,sat
f26f199564d6ffac7e700c2e66470ec0,2395.69,10000.0,2376.945,517.661,4369.675,10000.0,4751.367,10000.0,139.267,4909.553,4617.541,855.181,10000.0,10000.0,10000.0,sat
f35ed23733431177436a1e7797c07dfe,179.921,79.046,88.722,131.674,52.025,10000.0,10000.0,33.461,584.746,2.08,2.079,2.079,2.097,2556.299,0.947,sat
f4064d73fd6e69caf154046e61fea7b8,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
f448874997bae64bd455fb00309dc738,7.427,18.964,10.358,20.978,9.017,210.286,114.3,141.42,74.737,25.533,9.535,1.675,11.655,258.609,29.87,sat
f55acea8f0d207becbbbd26a11d97841,1374.67,745.937,952.207,1111.445,1357.008,770.479,888.416,10000.0,1716.916,1146.886,1125.825,1552.765,1888.723,1401.639,1022.111,unsat
f57aba96bfed8f8a8b860eba1a8f1ea5,660.945,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1758.296,10000.0,237.161,10000.0,10000.0,sat
f88afbcd8b4c29a8c1b3518caa4e949c,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
f959755d7c68ea8b64d900e589fbe21f,16.402,11.358,9.643,26.156,13.045,24.215,13.22,2379.524,15.58,16.303,14.301,17.385,17.368,11.073,216.1,sat
fab0db1ab0dd5baa3215aab51ab69355,0.782,1.122,4.176,1.772,0.713,1.207,1.209,86.226,0.725,1.373,4.368,2.464,2.446,0.508,10000.0,sat
faeb113864d97ea4cb3f01f95d2fe92f,4.123,1.336,32.187,22.897,29.657,10000.0,10000.0,33.518,207.796,1.075,1.074,1.076,1.106,884.814,0.753,sat
fb5d0254bc4b8d258eb84ea1dbcdda13,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
fd1fbc1b090c14746a883b3a17259743,7.007,2.448,6.477,8.787,3.61,3.083,4.1,31.01,3.995,4.322,3.324,3.307,3.361,4.627,5.551,unsat
fd2af7622798171f23a4b8d2616df55e,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.641,unsat
fdc5aa7c150fd1c49ad3b50433277528,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1492.122,10000.0,4670.897,10000.0,10000.0,10000.0,4263.243,10000.0,10000.0,sat
fdfcd52a21824b7181d66672f283ba04,0.433,0.545,0.666,0.787,0.394,1.059,1.089,295.938,0.27,1.115,1.115,1.116,1.135,0.279,3.25,sat
fe19a31b76cbba5901e16ce36c7578ed,0.053,0.033,0.571,0.594,0.047,1.032,1.032,0.212,0.051,1.037,1.038,1.039,1.041,0.103,0.645,unsat
fe8b1ef742724947620a419d0180a640,102.709,965.972,199.811,186.248,112.411,196.052,141.053,3068.894,134.602,142.065,119.06,136.067,173.078,0.066,626.749,unsat
fee70cede2b5b55bfbdb6e48fbe7ce4f,27.295,141.705,16.582,29.283,32.648,182.132,43.138,219.265,9.471,5.328,21.326,19.358,29.38,19.87,69.198,sat
ff5170c690129f8c94658e82b6aab05c,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.947,unsat
ff867fd35aa52058382a8b0c21cd1f38,1031.56,10000.0,1016.64,1739.808,1312.277,1860.169,1158.133,10000.0,540.657,1121.18,2926.355,1482.218,1742.295,0.07,4529.915,unsat
